266:351 0:266:351:3:3 
89:35 2:89:35:2:2 
198:399 0:198:399:3:3 
380:486 0:380:486:3:3 
80:490 0:80:490:3:3 
703:338 0:703:338:3:3 
249:421 2:249:421:2:2 
212:287 0:212:287:3:3 
782:103 0:782:103:3:3 
701:365 0:701:365:3:3 
867:93 0:867:93:3:3 
354:120 2:354:120:2:2 
834:270 2:834:270:2:2 
296:161 0:296:161:3:3 
540:92 0:540:92:3:3 
482:148 0:482:148:3:3 
246:165 2:246:165:2:2 
856:409 0:856:409:3:3 
729:141 0:729:141:3:3 
839:176 0:839:176:3:3 
40:166 0:40:166:3:3 
83:264 0:83:264:3:3 
320:86 2:320:86:2:2 
513:331 2:513:331:2:2 
135:202 2:135:202:2:2 
775:309 0:775:309:3:3 
31:32 2:31:32:2:2 
550:316 0:550:316:3:3 
74:77 2:74:77:2:2 
774:489 3:774:489:3:3 
95:465 0:95:465:3:3 
724:7 2:724:7:2:2 
139:443 0:139:443:3:3 
378:205 0:378:205:3:3 
558:432 2:558:432:2:2 
310:115 2:310:115:2:2 
405:340 0:405:340:3:3 
559:439 0:559:439:3:3 
743:186 0:743:186:3:3 
600:188 2:600:188:2:2 
713:230 0:713:230:3:3 
490:44 0:490:44:3:3 
162:356 2:162:356:2:2 
510:43 0:510:43:3:3 
607:475 0:607:475:3:3 
130:205 0:130:205:3:3 
408:471 2:408:471:2:2 
561:311 0:561:311:3:3 
724:229 0:724:229:3:3 
174:258 0:174:258:3:3 
548:11 2:548:11:2:2 
287:33 2:287:33:2:2 
291:34 0:291:34:3:3 
58:283 2:58:283:2:2 
850:207 3:850:207:3:3 
286:151 0:286:151:3:3 
742:449 2:742:449:2:2 
438:38 0:438:38:3:3 
295:491 0:295:491:3:3 
869:356 3:869:356:3:3 
10:361 2:10:361:2:2 
297:33 0:297:33:3:3 
727:484 0:727:484:3:3 
230:132 0:230:132:3:3 
12:463 2:12:463:2:2 
486:274 0:486:274:3:3 
270:181 2:270:181:2:2 
371:38 2:371:38:2:2 
788:344 0:788:344:3:3 
595:53 2:595:53:2:2 
534:332 0:534:332:3:3 
235:158 3:235:158:3:3 
370:315 0:370:315:3:3 
333:133 0:333:133:3:3 
781:147 2:781:147:2:2 
394:27 0:394:27:3:3 
644:174 3:644:174:3:3 
128:99 2:128:99:2:2 
57:323 2:57:323:2:2 
148:110 0:148:110:3:3 
684:104 3:684:104:3:3 
580:41 0:580:41:3:3 
353:444 0:353:444:3:3 
894:329 2:894:329:2:2 
685:83 2:685:83:2:2 
128:18 0:128:18:3:3 
437:8 0:437:8:3:3 
369:322 0:369:322:3:3 
633:482 2:633:482:2:2 
152:408 0:152:408:3:3 
280:205 2:280:205:2:2 
194:386 2:194:386:2:2 
639:3 2:639:3:2:2 
229:214 0:229:214:3:3 
450:133 2:450:133:2:2 
289:1 2:289:1:2:2 
91:157 0:91:157:3:3 
312:222 2:312:222:2:2 
4:211 2:4:211:2:2 
423:250 2:423:250:2:2 
228:18 0:228:18:3:3 
243:61 2:243:61:2:2 
858:169 2:858:169:2:2 
430:296 2:430:296:2:2 
787:367 0:787:367:3:3 
882:19 0:882:19:3:3 
578:312 3:578:312:3:3 
299:313 2:299:313:2:2 
398:447 0:398:447:3:3 
701:152 0:701:152:3:3 
274:249 2:274:249:2:2 
593:477 0:593:477:3:3 
497:448 0:497:448:3:3 
541:85 0:541:85:3:3 
134:405 2:134:405:2:2 
156:245 0:156:245:3:3 
527:486 0:527:486:3:3 
588:258 2:588:258:2:2 
342:232 0:342:232:3:3 
90:369 0:90:369:3:3 
143:489 0:143:489:3:3 
459:12 0:459:12:3:3 
578:474 0:578:474:3:3 
834:112 0:834:112:3:3 
303:247 0:303:247:3:3 
288:148 0:288:148:3:3 
400:446 0:400:446:3:3 
588:39 0:588:39:3:3 
881:43 0:881:43:3:3 
811:320 0:811:320:3:3 
260:334 3:260:334:3:3 
796:52 0:796:52:3:3 
725:394 2:725:394:2:2 
249:321 0:249:321:3:3 
498:440 2:498:440:2:2 
587:409 2:587:409:2:2 
802:167 2:802:167:2:2 
76:73 0:76:73:3:3 
724:276 0:724:276:3:3 
26:443 0:26:443:3:3 
833:57 3:833:57:3:3 
721:304 0:721:304:3:3 
710:481 2:710:481:2:2 
628:136 0:628:136:3:3 
516:58 0:516:58:3:3 
865:392 2:865:392:2:2 
725:236 0:725:236:3:3 
639:426 0:639:426:3:3 
767:353 0:767:353:3:3 
344:137 0:344:137:3:3 
400:235 0:400:235:3:3 
93:274 0:93:274:3:3 
311:479 0:311:479:3:3 
207:286 2:207:286:2:2 
335:469 0:335:469:3:3 
107:250 0:107:250:3:3 
728:47 0:728:47:3:3 
742:176 2:742:176:2:2 
586:437 0:586:437:3:3 
681:415 0:681:415:3:3 
889:92 3:889:92:3:3 
248:340 0:248:340:3:3 
254:366 0:254:366:3:3 
770:223 3:770:223:3:3 
134:336 0:134:336:3:3 
862:361 0:862:361:3:3 
610:414 0:610:414:3:3 
656:218 2:656:218:2:2 
468:456 2:468:456:2:2 
604:177 2:604:177:2:2 
163:442 0:163:442:3:3 
609:222 0:609:222:3:3 
348:102 3:348:102:3:3 
600:263 2:600:263:2:2 
92:99 3:92:99:3:3 
883:408 0:883:408:3:3 
97:275 0:97:275:3:3 
581:33 0:581:33:3:3 
852:257 3:852:257:3:3 
361:390 2:361:390:2:2 
548:190 0:548:190:3:3 
896:439 3:896:439:3:3 
515:335 0:515:335:3:3 
718:330 0:718:330:3:3 
480:372 2:480:372:2:2 
79:276 0:79:276:3:3 
263:173 2:263:173:2:2 
215:212 0:215:212:3:3 
508:322 0:508:322:3:3 
680:413 0:680:413:3:3 
370:351 0:370:351:3:3 
243:23 0:243:23:3:3 
153:259 0:153:259:3:3 
101:221 2:101:221:2:2 
319:362 2:319:362:2:2 
447:417 0:447:417:3:3 
413:241 0:413:241:3:3 
73:356 2:73:356:2:2 
54:205 2:54:205:2:2 
257:365 0:257:365:3:3 
78:199 0:78:199:3:3 
870:355 0:870:355:3:3 
189:467 0:189:467:3:3 
261:269 2:261:269:2:2 
52:422 0:52:422:3:3 
751:228 0:751:228:3:3 
275:385 2:275:385:2:2 
404:347 2:404:347:2:2 
423:9 0:423:9:3:3 
579:500 0:579:500:3:3 
636:292 0:636:292:3:3 
232:34 0:232:34:3:3 
603:469 0:603:469:3:3 
533:258 0:533:258:3:3 
807:231 0:807:231:3:3 
845:48 2:845:48:2:2 
847:383 3:847:383:3:3 
523:308 0:523:308:3:3 
599:1 0:599:1:3:3 
602:231 0:602:231:3:3 
90:51 3:90:51:3:3 
398:488 0:398:488:3:3 
459:202 0:459:202:3:3 
464:356 0:464:356:3:3 
119:188 0:119:188:3:3 
194:21 0:194:21:3:3 
35:416 2:35:416:2:2 
274:221 0:274:221:3:3 
293:335 0:293:335:3:3 
425:351 2:425:351:2:2 
388:85 0:388:85:3:3 
599:359 0:599:359:3:3 
730:242 0:730:242:3:3 
470:313 2:470:313:2:2 
56:477 0:56:477:3:3 
75:395 0:75:395:3:3 
520:364 0:520:364:3:3 
702:116 0:702:116:3:3 
350:441 2:350:441:2:2 
488:412 2:488:412:2:2 
796:489 2:796:489:2:2 
355:107 0:355:107:3:3 
265:375 2:265:375:2:2 
696:45 3:696:45:3:3 
218:433 0:218:433:3:3 
592:142 0:592:142:3:3 
482:122 2:482:122:2:2 
800:91 2:800:91:2:2 
515:343 3:515:343:3:3 
166:256 2:166:256:2:2 
706:269 0:706:269:3:3 
264:264 0:264:264:3:3 
249:206 3:249:206:3:3 
411:171 0:411:171:3:3 
430:373 0:430:373:3:3 
268:368 0:268:368:3:3 
364:137 0:364:137:3:3 
40:239 2:40:239:2:2 
545:489 2:545:489:2:2 
406:482 0:406:482:3:3 
84:248 2:84:248:2:2 
430:484 0:430:484:3:3 
657:96 3:657:96:3:3 
107:169 0:107:169:3:3 
235:124 0:235:124:3:3 
454:414 0:454:414:3:3 
496:352 2:496:352:2:2 
539:68 2:539:68:2:2 
121:117 0:121:117:3:3 
748:438 2:748:438:2:2 
549:35 2:549:35:2:2 
163:232 2:163:232:2:2 
865:374 0:865:374:3:3 
297:482 2:297:482:2:2 
151:267 0:151:267:3:3 
192:216 0:192:216:3:3 
871:440 2:871:440:2:2 
707:135 3:707:135:3:3 
1:481 0:1:481:3:3 
487:435 2:487:435:2:2 
790:166 0:790:166:3:3 
22:28 0:22:28:3:3 
443:73 0:443:73:3:3 
64:258 0:64:258:3:3 
64:298 0:64:298:3:3 
504:73 0:504:73:3:3 
361:320 0:361:320:3:3 
141:386 0:141:386:3:3 
313:285 0:313:285:3:3 
386:299 0:386:299:3:3 
132:295 2:132:295:2:2 
588:294 2:588:294:2:2 
31:87 0:31:87:3:3 
677:164 3:677:164:3:3 
861:388 2:861:388:2:2 
120:136 0:120:136:3:3 
581:5 0:581:5:3:3 
585:450 2:585:450:2:2 
489:53 0:489:53:3:3 
822:273 0:822:273:3:3 
562:2 3:562:2:3:3 
509:42 2:509:42:2:2 
96:241 2:96:241:2:2 
295:435 0:295:435:3:3 
558:271 3:558:271:3:3 
842:201 2:842:201:2:2 
418:76 0:418:76:3:3 
157:398 2:157:398:2:2 
30:164 0:30:164:3:3 
177:336 0:177:336:3:3 
305:411 0:305:411:3:3 
34:187 0:34:187:3:3 
660:347 0:660:347:3:3 
661:14 0:661:14:3:3 
498:396 0:498:396:3:3 
45:345 0:45:345:3:3 
287:111 2:287:111:2:2 
91:39 0:91:39:3:3 
76:433 0:76:433:3:3 
628:198 0:628:198:3:3 
367:146 2:367:146:2:2 
370:210 0:370:210:3:3 
261:257 0:261:257:3:3 
318:370 0:318:370:3:3 
870:271 2:870:271:2:2 
105:135 0:105:135:3:3 
342:340 2:342:340:2:2 
608:378 0:608:378:3:3 
114:207 2:114:207:2:2 
167:91 0:167:91:3:3 
336:93 0:336:93:3:3 
872:447 2:872:447:2:2 
229:238 0:229:238:3:3 
546:32 0:546:32:3:3 
893:343 0:893:343:3:3 
588:427 0:588:427:3:3 
346:10 0:346:10:3:3 
608:489 2:608:489:2:2 
348:365 2:348:365:2:2 
389:126 3:389:126:3:3 
503:112 2:503:112:2:2 
674:220 2:674:220:2:2 
52:216 0:52:216:3:3 
90:23 0:90:23:3:3 
398:452 0:398:452:3:3 
898:253 2:898:253:2:2 
649:394 0:649:394:3:3 
462:195 2:462:195:2:2 
407:398 2:407:398:2:2 
299:257 0:299:257:3:3 
854:477 0:854:477:3:3 
621:318 2:621:318:2:2 
90:390 0:90:390:3:3 
204:174 2:204:174:2:2 
126:11 0:126:11:3:3 
521:192 3:521:192:3:3 
460:276 0:460:276:3:3 
355:54 0:355:54:3:3 
623:331 2:623:331:2:2 
670:419 0:670:419:3:3 
764:458 0:764:458:3:3 
801:176 0:801:176:3:3 
397:261 2:397:261:2:2 
53:419 0:53:419:3:3 
455:19 2:455:19:2:2 
222:35 0:222:35:3:3 
482:431 0:482:431:3:3 
563:490 3:563:490:3:3 
377:323 2:377:323:2:2 
854:191 2:854:191:2:2 
198:307 0:198:307:3:3 
400:390 2:400:390:2:2 
436:460 0:436:460:3:3 
350:142 2:350:142:2:2 
277:11 2:277:11:2:2 
371:160 2:371:160:2:2 
203:344 3:203:344:3:3 
41:5 0:41:5:3:3 
763:352 0:763:352:3:3 
231:270 0:231:270:3:3 
468:76 0:468:76:3:3 
216:29 0:216:29:3:3 
749:333 0:749:333:3:3 
94:478 3:94:478:3:3 
843:136 0:843:136:3:3 
131:20 2:131:20:2:2 
478:381 0:478:381:3:3 
117:419 0:117:419:3:3 
374:306 2:374:306:2:2 
112:237 0:112:237:3:3 
828:147 2:828:147:2:2 
187:285 3:187:285:3:3 
188:50 2:188:50:2:2 
151:446 0:151:446:3:3 
743:256 0:743:256:3:3 
391:495 2:391:495:2:2 
653:24 2:653:24:2:2 
583:347 2:583:347:2:2 
141:196 3:141:196:3:3 
645:91 2:645:91:2:2 
421:21 2:421:21:2:2 
439:483 2:439:483:2:2 
69:258 2:69:258:2:2 
385:45 2:385:45:2:2 
572:31 2:572:31:2:2 
224:245 2:224:245:2:2 
384:207 2:384:207:2:2 
841:492 2:841:492:2:2 
562:37 0:562:37:3:3 
305:84 2:305:84:2:2 
125:148 2:125:148:2:2 
487:292 2:487:292:2:2 
514:128 0:514:128:3:3 
552:467 2:552:467:2:2 
515:233 0:515:233:3:3 
850:232 2:850:232:2:2 
282:335 2:282:335:2:2 
46:285 2:46:285:2:2 
230:14 0:230:14:3:3 
286:268 2:286:268:2:2 
343:357 2:343:357:2:2 
770:425 0:770:425:3:3 
129:471 0:129:471:3:3 
148:373 2:148:373:2:2 
77:441 0:77:441:3:3 
793:120 2:793:120:2:2 
850:123 0:850:123:3:3 
561:500 0:561:500:3:3 
657:83 0:657:83:3:3 
266:216 0:266:216:3:3 
615:210 2:615:210:2:2 
589:478 2:589:478:2:2 
515:391 0:515:391:3:3 
883:193 0:883:193:3:3 
580:167 0:580:167:3:3 
138:414 2:138:414:2:2 
305:391 2:305:391:2:2 
215:156 0:215:156:3:3 
381:244 0:381:244:3:3 
589:431 3:589:431:3:3 
882:443 2:882:443:2:2 
495:124 0:495:124:3:3 
81:216 0:81:216:3:3 
742:151 0:742:151:3:3 
798:133 2:798:133:2:2 
67:413 2:67:413:2:2 
57:407 2:57:407:2:2 
441:48 2:441:48:2:2 
613:138 0:613:138:3:3 
9:276 2:9:276:2:2 
779:232 0:779:232:3:3 
484:114 0:484:114:3:3 
671:302 0:671:302:3:3 
821:349 0:821:349:3:3 
896:12 2:896:12:2:2 
116:223 0:116:223:3:3 
661:260 2:661:260:2:2 
32:192 2:32:192:2:2 
773:474 0:773:474:3:3 
521:433 2:521:433:2:2 
149:464 0:149:464:3:3 
419:455 2:419:455:2:2 
744:326 0:744:326:3:3 
726:490 0:726:490:3:3 
106:235 3:106:235:3:3 
893:379 0:893:379:3:3 
15:443 0:15:443:3:3 
532:23 2:532:23:2:2 
146:310 0:146:310:3:3 
114:66 2:114:66:2:2 
684:457 2:684:457:2:2 
228:462 0:228:462:3:3 
577:129 0:577:129:3:3 
285:129 0:285:129:3:3 
858:69 0:858:69:3:3 
437:326 0:437:326:3:3 
241:77 0:241:77:3:3 
332:412 2:332:412:2:2 
80:205 2:80:205:2:2 
133:93 2:133:93:2:2 
616:47 2:616:47:2:2 
694:189 2:694:189:2:2 
507:142 0:507:142:3:3 
90:410 2:90:410:2:2 
240:259 0:240:259:3:3 
332:499 2:332:499:2:2 
8:393 2:8:393:2:2 
834:109 2:834:109:2:2 
247:192 2:247:192:2:2 
773:127 2:773:127:2:2 
288:137 0:288:137:3:3 
710:487 2:710:487:2:2 
38:37 0:38:37:3:3 
612:138 0:612:138:3:3 
668:228 2:668:228:2:2 
800:20 2:800:20:2:2 
86:305 2:86:305:2:2 
269:367 0:269:367:3:3 
551:281 3:551:281:3:3 
822:91 0:822:91:3:3 
350:106 2:350:106:2:2 
316:206 2:316:206:2:2 
354:121 2:354:121:2:2 
50:286 2:50:286:2:2 
21:459 2:21:459:2:2 
431:239 2:431:239:2:2 
786:426 0:786:426:3:3 
607:101 2:607:101:2:2 
94:111 0:94:111:3:3 
122:124 3:122:124:3:3 
505:108 0:505:108:3:3 
658:240 2:658:240:2:2 
131:222 3:131:222:3:3 
131:112 0:131:112:3:3 
188:103 2:188:103:2:2 
594:474 0:594:474:3:3 
335:496 0:335:496:3:3 
501:24 0:501:24:3:3 
598:446 3:598:446:3:3 
468:215 0:468:215:3:3 
418:206 0:418:206:3:3 
877:397 3:877:397:3:3 
807:296 2:807:296:2:2 
828:183 0:828:183:3:3 
574:439 0:574:439:3:3 
409:416 2:409:416:2:2 
237:84 3:237:84:3:3 
161:218 2:161:218:2:2 
526:314 0:526:314:3:3 
555:390 2:555:390:2:2 
823:460 0:823:460:3:3 
93:47 0:93:47:3:3 
97:20 0:97:20:3:3 
405:339 2:405:339:2:2 
723:200 0:723:200:3:3 
687:365 0:687:365:3:3 
103:90 2:103:90:2:2 
433:42 0:433:42:3:3 
26:277 2:26:277:2:2 
292:251 0:292:251:3:3 
511:497 2:511:497:2:2 
742:375 0:742:375:3:3 
634:356 0:634:356:3:3 
87:123 3:87:123:3:3 
68:258 2:68:258:2:2 
396:265 2:396:265:2:2 
453:328 0:453:328:3:3 
352:53 3:352:53:3:3 
563:38 0:563:38:3:3 
262:358 0:262:358:3:3 
784:226 0:784:226:3:3 
733:129 2:733:129:2:2 
92:15 0:92:15:3:3 
609:403 2:609:403:2:2 
756:38 2:756:38:2:2 
404:243 0:404:243:3:3 
689:91 2:689:91:2:2 
12:456 0:12:456:3:3 
784:369 2:784:369:2:2 
215:307 0:215:307:3:3 
381:39 0:381:39:3:3 
423:262 2:423:262:2:2 
461:79 2:461:79:2:2 
12:154 2:12:154:2:2 
428:152 0:428:152:3:3 
485:89 0:485:89:3:3 
475:95 2:475:95:2:2 
58:237 0:58:237:3:3 
684:105 2:684:105:2:2 
869:37 2:869:37:2:2 
727:197 2:727:197:2:2 
83:311 2:83:311:2:2 
769:493 3:769:493:3:3 
313:25 0:313:25:3:3 
587:179 2:587:179:2:2 
336:406 2:336:406:2:2 
228:140 0:228:140:3:3 
326:165 2:326:165:2:2 
379:296 0:379:296:3:3 
640:126 0:640:126:3:3 
270:425 0:270:425:3:3 
128:386 0:128:386:3:3 
882:129 0:882:129:3:3 
773:318 0:773:318:3:3 
422:292 2:422:292:2:2 
793:400 0:793:400:3:3 
9:129 0:9:129:3:3 
131:199 2:131:199:2:2 
311:275 2:311:275:2:2 
652:336 2:652:336:2:2 
507:76 2:507:76:2:2 
470:48 0:470:48:3:3 
380:86 2:380:86:2:2 
493:113 0:493:113:3:3 
446:57 0:446:57:3:3 
625:415 2:625:415:2:2 
213:274 2:213:274:2:2 
781:52 2:781:52:2:2 
43:43 0:43:43:3:3 
697:93 2:697:93:2:2 
755:467 0:755:467:3:3 
80:169 0:80:169:3:3 
464:264 0:464:264:3:3 
321:177 2:321:177:2:2 
527:481 0:527:481:3:3 
768:496 2:768:496:2:2 
697:462 0:697:462:3:3 
735:258 2:735:258:2:2 
368:372 2:368:372:2:2 
653:4 2:653:4:2:2 
264:15 0:264:15:3:3 
853:211 0:853:211:3:3 
770:290 3:770:290:3:3 
85:185 0:85:185:3:3 
587:267 3:587:267:3:3 
880:287 2:880:287:2:2 
143:281 0:143:281:3:3 
574:23 0:574:23:3:3 
811:323 0:811:323:3:3 
351:154 2:351:154:2:2 
189:235 0:189:235:3:3 
445:65 0:445:65:3:3 
590:298 0:590:298:3:3 
503:463 0:503:463:3:3 
179:45 2:179:45:2:2 
683:388 2:683:388:2:2 
146:222 0:146:222:3:3 
900:11 0:900:11:3:3 
95:129 2:95:129:2:2 
18:487 2:18:487:2:2 
344:27 3:344:27:3:3 
198:138 0:198:138:3:3 
606:279 0:606:279:3:3 
572:387 2:572:387:2:2 
231:55 2:231:55:2:2 
421:441 2:421:441:2:2 
667:433 2:667:433:2:2 
207:360 0:207:360:3:3 
227:358 0:227:358:3:3 
890:42 0:890:42:3:3 
275:44 3:275:44:3:3 
676:417 2:676:417:2:2 
344:138 0:344:138:3:3 
397:128 0:397:128:3:3 
202:40 2:202:40:2:2 
900:297 2:900:297:2:2 
297:372 0:297:372:3:3 
226:178 2:226:178:2:2 
373:1 0:373:1:3:3 
583:146 0:583:146:3:3 
703:20 0:703:20:3:3 
326:249 0:326:249:3:3 
474:142 0:474:142:3:3 
97:199 0:97:199:3:3 
102:336 2:102:336:2:2 
112:388 3:112:388:3:3 
828:458 0:828:458:3:3 
244:129 0:244:129:3:3 
634:265 0:634:265:3:3 
103:126 0:103:126:3:3 
675:329 0:675:329:3:3 
828:441 0:828:441:3:3 
847:79 2:847:79:2:2 
619:484 0:619:484:3:3 
414:270 2:414:270:2:2 
235:479 0:235:479:3:3 
861:447 2:861:447:2:2 
853:130 2:853:130:2:2 
737:113 0:737:113:3:3 
685:241 0:685:241:3:3 
618:148 0:618:148:3:3 
508:492 0:508:492:3:3 
276:474 0:276:474:3:3 
684:303 0:684:303:3:3 
585:438 0:585:438:3:3 
769:47 3:769:47:3:3 
377:111 2:377:111:2:2 
235:321 2:235:321:2:2 
846:47 0:846:47:3:3 
115:35 2:115:35:2:2 
775:17 0:775:17:3:3 
745:184 0:745:184:3:3 
798:178 0:798:178:3:3 
157:346 0:157:346:3:3 
323:110 3:323:110:3:3 
718:101 0:718:101:3:3 
522:304 0:522:304:3:3 
299:233 0:299:233:3:3 
252:432 0:252:432:3:3 
342:329 2:342:329:2:2 
846:356 2:846:356:2:2 
417:102 2:417:102:2:2 
310:236 2:310:236:2:2 
483:262 2:483:262:2:2 
627:45 0:627:45:3:3 
204:298 0:204:298:3:3 
722:299 0:722:299:3:3 
484:10 0:484:10:3:3 
693:346 2:693:346:2:2 
859:78 2:859:78:2:2 
347:274 2:347:274:2:2 
220:144 2:220:144:2:2 
518:95 0:518:95:3:3 
260:379 0:260:379:3:3 
171:64 0:171:64:3:3 
523:311 0:523:311:3:3 
568:216 0:568:216:3:3 
855:250 0:855:250:3:3 
143:46 0:143:46:3:3 
436:36 2:436:36:2:2 
399:80 0:399:80:3:3 
185:476 2:185:476:2:2 
518:494 0:518:494:3:3 
646:179 0:646:179:3:3 
631:403 2:631:403:2:2 
759:350 0:759:350:3:3 
190:79 2:190:79:2:2 
321:236 2:321:236:2:2 
213:310 2:213:310:2:2 
413:308 0:413:308:3:3 
267:458 2:267:458:2:2 
811:385 0:811:385:3:3 
65:231 2:65:231:2:2 
375:454 0:375:454:3:3 
527:453 0:527:453:3:3 
87:434 0:87:434:3:3 
659:53 0:659:53:3:3 
844:79 2:844:79:2:2 
578:63 0:578:63:3:3 
796:490 0:796:490:3:3 
247:136 0:247:136:3:3 
393:393 2:393:393:2:2 
877:301 2:877:301:2:2 
530:186 0:530:186:3:3 
402:201 2:402:201:2:2 
430:267 0:430:267:3:3 
857:29 0:857:29:3:3 
783:269 0:783:269:3:3 
531:220 0:531:220:3:3 
805:453 0:805:453:3:3 
734:309 2:734:309:2:2 
237:259 0:237:259:3:3 
23:392 0:23:392:3:3 
668:67 2:668:67:2:2 
730:388 0:730:388:3:3 
734:452 0:734:452:3:3 
93:452 0:93:452:3:3 
694:413 2:694:413:2:2 
188:440 3:188:440:3:3 
467:243 0:467:243:3:3 
130:481 0:130:481:3:3 
41:202 3:41:202:3:3 
424:222 0:424:222:3:3 
409:302 2:409:302:2:2 
676:340 0:676:340:3:3 
144:205 0:144:205:3:3 
553:167 0:553:167:3:3 
679:333 0:679:333:3:3 
353:89 0:353:89:3:3 
301:409 0:301:409:3:3 
658:402 2:658:402:2:2 
340:321 0:340:321:3:3 
676:187 0:676:187:3:3 
842:143 2:842:143:2:2 
2:86 2:2:86:2:2 
899:476 2:899:476:2:2 
760:268 3:760:268:3:3 
248:224 2:248:224:2:2 
451:453 0:451:453:3:3 
480:337 0:480:337:3:3 
328:152 0:328:152:3:3 
183:10 2:183:10:2:2 
742:319 0:742:319:3:3 
709:78 2:709:78:2:2 
12:178 0:12:178:3:3 
548:76 0:548:76:3:3 
714:340 0:714:340:3:3 
515:285 0:515:285:3:3 
55:76 2:55:76:2:2 
580:317 0:580:317:3:3 
12:257 0:12:257:3:3 
253:179 0:253:179:3:3 
733:201 2:733:201:2:2 
348:361 0:348:361:3:3 
43:413 0:43:413:3:3 
888:142 2:888:142:2:2 
484:377 0:484:377:3:3 
451:112 0:451:112:3:3 
79:408 2:79:408:2:2 
281:465 0:281:465:3:3 
580:211 0:580:211:3:3 
11:200 0:11:200:3:3 
485:145 0:485:145:3:3 
234:403 0:234:403:3:3 
290:385 2:290:385:2:2 
149:330 0:149:330:3:3 
647:447 2:647:447:2:2 
87:18 0:87:18:3:3 
788:119 0:788:119:3:3 
700:367 0:700:367:3:3 
722:271 2:722:271:2:2 
523:194 2:523:194:2:2 
542:34 3:542:34:3:3 
543:271 0:543:271:3:3 
739:289 0:739:289:3:3 
52:298 2:52:298:2:2 
660:41 0:660:41:3:3 
437:496 2:437:496:2:2 
664:428 0:664:428:3:3 
593:122 0:593:122:3:3 
171:172 0:171:172:3:3 
407:255 0:407:255:3:3 
564:397 0:564:397:3:3 
588:315 2:588:315:2:2 
327:289 2:327:289:2:2 
578:353 2:578:353:2:2 
706:170 0:706:170:3:3 
782:367 0:782:367:3:3 
274:62 0:274:62:3:3 
646:302 0:646:302:3:3 
732:251 2:732:251:2:2 
544:288 0:544:288:3:3 
617:430 2:617:430:2:2 
265:257 2:265:257:2:2 
892:240 0:892:240:3:3 
696:91 0:696:91:3:3 
580:248 0:580:248:3:3 
365:144 0:365:144:3:3 
293:499 0:293:499:3:3 
645:110 2:645:110:2:2 
24:456 3:24:456:3:3 
703:312 0:703:312:3:3 
482:428 2:482:428:2:2 
84:456 2:84:456:2:2 
691:288 0:691:288:3:3 
782:137 2:782:137:2:2 
431:101 0:431:101:3:3 
142:232 2:142:232:2:2 
819:274 2:819:274:2:2 
815:195 0:815:195:3:3 
303:31 0:303:31:3:3 
217:218 0:217:218:3:3 
795:397 0:795:397:3:3 
900:428 0:900:428:3:3 
94:112 2:94:112:2:2 
810:321 0:810:321:3:3 
484:242 2:484:242:2:2 
278:363 0:278:363:3:3 
481:349 0:481:349:3:3 
193:321 0:193:321:3:3 
819:53 2:819:53:2:2 
808:290 2:808:290:2:2 
457:468 3:457:468:3:3 
827:269 2:827:269:2:2 
377:13 0:377:13:3:3 
50:93 2:50:93:2:2 
396:177 0:396:177:3:3 
895:247 2:895:247:2:2 
882:164 2:882:164:2:2 
202:96 2:202:96:2:2 
59:489 0:59:489:3:3 
540:280 2:540:280:2:2 
243:134 2:243:134:2:2 
549:198 2:549:198:2:2 
516:247 3:516:247:3:3 
154:126 2:154:126:2:2 
197:360 2:197:360:2:2 
83:327 0:83:327:3:3 
767:30 0:767:30:3:3 
642:475 2:642:475:2:2 
607:481 0:607:481:3:3 
610:327 0:610:327:3:3 
28:348 2:28:348:2:2 
871:44 0:871:44:3:3 
818:184 0:818:184:3:3 
459:104 0:459:104:3:3 
61:101 2:61:101:2:2 
548:17 2:548:17:2:2 
678:233 2:678:233:2:2 
607:157 2:607:157:2:2 
405:16 2:405:16:2:2 
851:192 0:851:192:3:3 
687:430 0:687:430:3:3 
49:78 2:49:78:2:2 
848:362 0:848:362:3:3 
36:348 0:36:348:3:3 
546:385 0:546:385:3:3 
504:324 0:504:324:3:3 
894:113 0:894:113:3:3 
381:2 0:381:2:3:3 
195:14 0:195:14:3:3 
384:132 0:384:132:3:3 
594:117 0:594:117:3:3 
2:156 2:2:156:2:2 
206:87 2:206:87:2:2 
334:136 0:334:136:3:3 
453:166 2:453:166:2:2 
298:464 2:298:464:2:2 
15:315 3:15:315:3:3 
219:216 2:219:216:2:2 
510:457 2:510:457:2:2 
243:206 2:243:206:2:2 
831:497 0:831:497:3:3 
671:152 0:671:152:3:3 
584:50 0:584:50:3:3 
413:184 0:413:184:3:3 
821:299 0:821:299:3:3 
782:486 0:782:486:3:3 
449:252 3:449:252:3:3 
519:84 2:519:84:2:2 
433:322 3:433:322:3:3 
389:447 0:389:447:3:3 
872:269 3:872:269:3:3 
798:21 0:798:21:3:3 
161:176 2:161:176:2:2 
822:143 2:822:143:2:2 
418:321 2:418:321:2:2 
664:25 0:664:25:3:3 
813:200 2:813:200:2:2 
545:298 3:545:298:3:3 
212:144 3:212:144:3:3 
731:67 2:731:67:2:2 
788:250 0:788:250:3:3 
807:174 0:807:174:3:3 
886:410 0:886:410:3:3 
593:102 0:593:102:3:3 
791:272 2:791:272:2:2 
213:381 2:213:381:2:2 
318:456 2:318:456:2:2 
824:206 0:824:206:3:3 
644:473 3:644:473:3:3 
646:379 0:646:379:3:3 
479:222 2:479:222:2:2 
