787:275 0:787:275:3:3 
644:407 0:644:407:3:3 
156:336 0:156:336:3:3 
521:428 0:521:428:3:3 
721:268 0:721:268:3:3 
872:240 0:872:240:3:3 
194:388 0:194:388:3:3 
692:443 0:692:443:3:3 
450:217 0:450:217:3:3 
882:219 0:882:219:3:3 
830:9 0:830:9:3:3 
118:367 0:118:367:3:3 
725:317 0:725:317:3:3 
356:432 0:356:432:3:3 
449:242 0:449:242:3:3 
434:358 0:434:358:3:3 
71:95 0:71:95:3:3 
131:282 0:131:282:3:3 
631:39 0:631:39:3:3 
616:260 0:616:260:3:3 
692:217 0:692:217:3:3 
71:236 0:71:236:3:3 
701:149 0:701:149:3:3 
69:475 0:69:475:3:3 
625:347 0:625:347:3:3 
714:147 0:714:147:3:3 
531:443 0:531:443:3:3 
678:318 0:678:318:3:3 
166:482 0:166:482:3:3 
4:473 0:4:473:3:3 
151:410 0:151:410:3:3 
889:399 0:889:399:3:3 
373:230 0:373:230:3:3 
448:195 0:448:195:3:3 
430:87 2:430:87:2:2 
490:322 0:490:322:3:3 
112:336 0:112:336:3:3 
809:206 0:809:206:3:3 
835:182 0:835:182:3:3 
577:314 0:577:314:3:3 
121:230 2:121:230:2:2 
841:253 0:841:253:3:3 
456:349 0:456:349:3:3 
37:480 0:37:480:3:3 
373:312 0:373:312:3:3 
804:70 0:804:70:3:3 
821:169 0:821:169:3:3 
258:496 0:258:496:3:3 
224:88 0:224:88:3:3 
150:176 0:150:176:3:3 
552:390 0:552:390:3:3 
36:319 0:36:319:3:3 
96:2 0:96:2:3:3 
244:442 2:244:442:2:2 
451:224 0:451:224:3:3 
92:246 0:92:246:3:3 
865:73 0:865:73:3:3 
561:89 0:561:89:3:3 
855:347 0:855:347:3:3 
68:127 0:68:127:3:3 
31:373 0:31:373:3:3 
215:248 0:215:248:3:3 
474:306 0:474:306:3:3 
591:333 0:591:333:3:3 
741:336 0:741:336:3:3 
2:16 0:2:16:3:3 
732:437 0:732:437:3:3 
769:421 0:769:421:3:3 
882:486 0:882:486:3:3 
438:264 0:438:264:3:3 
426:320 0:426:320:3:3 
509:203 0:509:203:3:3 
10:3 0:10:3:3:3 
422:284 0:422:284:3:3 
24:155 0:24:155:3:3 
247:297 0:247:297:3:3 
447:187 0:447:187:3:3 
879:164 0:879:164:3:3 
498:193 0:498:193:3:3 
230:252 0:230:252:3:3 
507:117 0:507:117:3:3 
294:181 0:294:181:3:3 
702:310 0:702:310:3:3 
542:479 0:542:479:3:3 
764:91 0:764:91:3:3 
750:34 0:750:34:3:3 
762:461 0:762:461:3:3 
863:257 0:863:257:3:3 
834:9 0:834:9:3:3 
483:77 0:483:77:3:3 
602:29 0:602:29:3:3 
240:374 0:240:374:3:3 
60:449 0:60:449:3:3 
62:212 3:62:212:3:3 
796:461 0:796:461:3:3 
246:444 0:246:444:3:3 
467:449 0:467:449:3:3 
658:490 0:658:490:3:3 
400:390 0:400:390:3:3 
867:32 0:867:32:3:3 
80:414 0:80:414:3:3 
467:430 0:467:430:3:3 
50:378 0:50:378:3:3 
506:136 0:506:136:3:3 
572:475 0:572:475:3:3 
496:430 0:496:430:3:3 
297:147 0:297:147:3:3 
421:144 0:421:144:3:3 
326:38 0:326:38:3:3 
293:167 0:293:167:3:3 
496:317 0:496:317:3:3 
98:449 0:98:449:3:3 
151:73 0:151:73:3:3 
444:53 0:444:53:3:3 
173:401 0:173:401:3:3 
302:207 0:302:207:3:3 
69:320 0:69:320:3:3 
767:313 0:767:313:3:3 
330:188 0:330:188:3:3 
596:183 0:596:183:3:3 
526:350 0:526:350:3:3 
396:7 0:396:7:3:3 
552:181 0:552:181:3:3 
808:95 0:808:95:3:3 
420:397 0:420:397:3:3 
663:67 0:663:67:3:3 
97:8 0:97:8:3:3 
278:39 0:278:39:3:3 
761:97 0:761:97:3:3 
277:373 0:277:373:3:3 
816:457 0:816:457:3:3 
373:284 0:373:284:3:3 
177:1 0:177:1:3:3 
571:337 0:571:337:3:3 
480:478 0:480:478:3:3 
465:270 0:465:270:3:3 
562:180 0:562:180:3:3 
304:140 0:304:140:3:3 
803:162 0:803:162:3:3 
1:236 0:1:236:3:3 
370:389 0:370:389:3:3 
262:277 0:262:277:3:3 
651:131 2:651:131:2:2 
484:397 0:484:397:3:3 
157:481 0:157:481:3:3 
230:153 0:230:153:3:3 
125:423 2:125:423:2:2 
215:303 0:215:303:3:3 
734:373 0:734:373:3:3 
632:468 3:632:468:3:3 
537:236 0:537:236:3:3 
333:113 2:333:113:2:2 
741:372 2:741:372:2:2 
585:395 0:585:395:3:3 
651:84 0:651:84:3:3 
438:460 0:438:460:3:3 
450:271 0:450:271:3:3 
693:497 0:693:497:3:3 
414:242 0:414:242:3:3 
185:202 0:185:202:3:3 
628:218 0:628:218:3:3 
134:253 0:134:253:3:3 
450:190 0:450:190:3:3 
231:398 0:231:398:3:3 
830:168 0:830:168:3:3 
181:62 0:181:62:3:3 
54:292 2:54:292:2:2 
422:312 0:422:312:3:3 
314:401 0:314:401:3:3 
461:286 0:461:286:3:3 
341:442 0:341:442:3:3 
557:175 0:557:175:3:3 
446:178 0:446:178:3:3 
85:466 0:85:466:3:3 
447:223 0:447:223:3:3 
721:170 0:721:170:3:3 
522:45 0:522:45:3:3 
167:102 2:167:102:2:2 
579:20 0:579:20:3:3 
411:234 0:411:234:3:3 
66:481 0:66:481:3:3 
640:432 0:640:432:3:3 
398:416 0:398:416:3:3 
626:233 0:626:233:3:3 
240:436 0:240:436:3:3 
147:96 0:147:96:3:3 
720:110 3:720:110:3:3 
263:129 0:263:129:3:3 
123:97 0:123:97:3:3 
730:59 0:730:59:3:3 
443:263 0:443:263:3:3 
146:472 0:146:472:3:3 
701:394 0:701:394:3:3 
403:315 0:403:315:3:3 
246:361 0:246:361:3:3 
137:235 0:137:235:3:3 
446:383 0:446:383:3:3 
527:50 0:527:50:3:3 
133:383 0:133:383:3:3 
502:54 0:502:54:3:3 
621:68 0:621:68:3:3 
344:400 0:344:400:3:3 
843:86 0:843:86:3:3 
716:216 0:716:216:3:3 
293:121 0:293:121:3:3 
611:498 0:611:498:3:3 
574:202 0:574:202:3:3 
344:63 0:344:63:3:3 
520:2 0:520:2:3:3 
95:306 0:95:306:3:3 
320:56 0:320:56:3:3 
69:403 0:69:403:3:3 
841:458 0:841:458:3:3 
805:111 0:805:111:3:3 
862:80 0:862:80:3:3 
420:195 0:420:195:3:3 
539:159 0:539:159:3:3 
212:109 0:212:109:3:3 
838:489 0:838:489:3:3 
130:424 0:130:424:3:3 
791:61 0:791:61:3:3 
23:151 0:23:151:3:3 
814:134 0:814:134:3:3 
140:81 0:140:81:3:3 
549:251 0:549:251:3:3 
842:119 2:842:119:2:2 
201:69 0:201:69:3:3 
607:437 0:607:437:3:3 
130:91 0:130:91:3:3 
150:30 0:150:30:3:3 
849:242 0:849:242:3:3 
245:404 0:245:404:3:3 
338:214 0:338:214:3:3 
46:95 0:46:95:3:3 
362:208 0:362:208:3:3 
794:101 0:794:101:3:3 
281:78 0:281:78:3:3 
197:321 0:197:321:3:3 
139:152 0:139:152:3:3 
747:207 0:747:207:3:3 
125:367 2:125:367:2:2 
442:187 0:442:187:3:3 
334:453 0:334:453:3:3 
619:393 0:619:393:3:3 
267:60 0:267:60:3:3 
417:399 0:417:399:3:3 
685:30 0:685:30:3:3 
851:330 0:851:330:3:3 
70:42 0:70:42:3:3 
291:259 0:291:259:3:3 
534:333 0:534:333:3:3 
78:121 3:78:121:3:3 
641:9 0:641:9:3:3 
200:199 0:200:199:3:3 
140:202 0:140:202:3:3 
846:66 0:846:66:3:3 
85:97 0:85:97:3:3 
778:117 0:778:117:3:3 
357:480 0:357:480:3:3 
518:115 0:518:115:3:3 
521:429 0:521:429:3:3 
115:274 0:115:274:3:3 
156:464 0:156:464:3:3 
20:263 0:20:263:3:3 
497:118 0:497:118:3:3 
775:497 0:775:497:3:3 
85:359 0:85:359:3:3 
782:439 0:782:439:3:3 
160:130 0:160:130:3:3 
640:412 0:640:412:3:3 
626:13 0:626:13:3:3 
858:336 0:858:336:3:3 
796:279 0:796:279:3:3 
542:279 3:542:279:3:3 
891:147 0:891:147:3:3 
393:284 0:393:284:3:3 
707:64 0:707:64:3:3 
825:257 0:825:257:3:3 
321:34 0:321:34:3:3 
199:65 0:199:65:3:3 
365:345 0:365:345:3:3 
131:289 2:131:289:2:2 
80:471 0:80:471:3:3 
179:45 0:179:45:3:3 
877:190 0:877:190:3:3 
164:447 0:164:447:3:3 
866:305 0:866:305:3:3 
540:50 0:540:50:3:3 
388:295 0:388:295:3:3 
725:122 0:725:122:3:3 
467:358 0:467:358:3:3 
271:43 0:271:43:3:3 
164:270 0:164:270:3:3 
293:238 0:293:238:3:3 
886:315 0:886:315:3:3 
832:368 0:832:368:3:3 
761:334 0:761:334:3:3 
155:197 0:155:197:3:3 
374:459 0:374:459:3:3 
306:107 0:306:107:3:3 
265:212 0:265:212:3:3 
221:348 0:221:348:3:3 
900:297 0:900:297:3:3 
60:94 0:60:94:3:3 
634:55 3:634:55:3:3 
780:327 0:780:327:3:3 
193:443 0:193:443:3:3 
93:130 0:93:130:3:3 
207:429 0:207:429:3:3 
335:69 0:335:69:3:3 
83:404 0:83:404:3:3 
139:422 0:139:422:3:3 
748:482 0:748:482:3:3 
610:415 0:610:415:3:3 
754:327 0:754:327:3:3 
277:315 0:277:315:3:3 
888:293 0:888:293:3:3 
639:24 0:639:24:3:3 
334:260 0:334:260:3:3 
865:75 0:865:75:3:3 
3:324 0:3:324:3:3 
315:86 0:315:86:3:3 
504:413 0:504:413:3:3 
850:176 0:850:176:3:3 
443:266 0:443:266:3:3 
281:219 0:281:219:3:3 
580:473 0:580:473:3:3 
391:106 0:391:106:3:3 
177:474 0:177:474:3:3 
508:492 0:508:492:3:3 
680:271 0:680:271:3:3 
441:285 0:441:285:3:3 
557:55 0:557:55:3:3 
315:308 2:315:308:2:2 
44:142 0:44:142:3:3 
769:47 0:769:47:3:3 
92:130 0:92:130:3:3 
384:75 0:384:75:3:3 
10:157 0:10:157:3:3 
766:198 0:766:198:3:3 
438:301 0:438:301:3:3 
778:268 0:778:268:3:3 
285:438 0:285:438:3:3 
507:266 0:507:266:3:3 
773:193 0:773:193:3:3 
720:377 0:720:377:3:3 
688:231 0:688:231:3:3 
308:248 0:308:248:3:3 
425:444 0:425:444:3:3 
191:141 0:191:141:3:3 
284:353 3:284:353:3:3 
527:295 0:527:295:3:3 
879:240 0:879:240:3:3 
612:413 0:612:413:3:3 
464:357 0:464:357:3:3 
393:175 0:393:175:3:3 
512:179 0:512:179:3:3 
659:196 0:659:196:3:3 
237:80 0:237:80:3:3 
844:61 0:844:61:3:3 
518:377 0:518:377:3:3 
616:103 0:616:103:3:3 
65:231 0:65:231:3:3 
730:243 0:730:243:3:3 
288:66 2:288:66:2:2 
52:27 0:52:27:3:3 
645:10 0:645:10:3:3 
683:203 0:683:203:3:3 
242:441 0:242:441:3:3 
753:135 0:753:135:3:3 
265:374 0:265:374:3:3 
103:229 0:103:229:3:3 
479:106 0:479:106:3:3 
257:208 0:257:208:3:3 
302:470 0:302:470:3:3 
875:496 0:875:496:3:3 
752:325 0:752:325:3:3 
458:240 0:458:240:3:3 
856:419 0:856:419:3:3 
673:419 0:673:419:3:3 
677:155 0:677:155:3:3 
491:120 0:491:120:3:3 
609:96 0:609:96:3:3 
863:405 0:863:405:3:3 
359:385 0:359:385:3:3 
70:60 0:70:60:3:3 
805:39 0:805:39:3:3 
424:378 0:424:378:3:3 
325:262 0:325:262:3:3 
795:497 0:795:497:3:3 
889:398 0:889:398:3:3 
376:311 2:376:311:2:2 
491:166 0:491:166:3:3 
245:475 0:245:475:3:3 
230:257 0:230:257:3:3 
895:49 0:895:49:3:3 
888:321 0:888:321:3:3 
241:428 0:241:428:3:3 
559:366 0:559:366:3:3 
230:400 0:230:400:3:3 
31:193 0:31:193:3:3 
268:181 0:268:181:3:3 
420:328 0:420:328:3:3 
685:324 0:685:324:3:3 
334:402 0:334:402:3:3 
694:434 2:694:434:2:2 
641:294 0:641:294:3:3 
415:183 0:415:183:3:3 
509:184 0:509:184:3:3 
343:459 0:343:459:3:3 
609:106 0:609:106:3:3 
718:308 0:718:308:3:3 
666:147 0:666:147:3:3 
685:213 0:685:213:3:3 
45:182 0:45:182:3:3 
618:136 0:618:136:3:3 
784:298 0:784:298:3:3 
159:178 0:159:178:3:3 
328:118 0:328:118:3:3 
210:134 0:210:134:3:3 
234:256 0:234:256:3:3 
343:422 0:343:422:3:3 
290:46 0:290:46:3:3 
879:336 2:879:336:2:2 
424:265 0:424:265:3:3 
10:177 0:10:177:3:3 
62:8 0:62:8:3:3 
589:283 0:589:283:3:3 
275:303 0:275:303:3:3 
537:128 0:537:128:3:3 
78:288 0:78:288:3:3 
618:317 2:618:317:2:2 
294:456 0:294:456:3:3 
775:283 2:775:283:2:2 
869:76 3:869:76:3:3 
380:143 0:380:143:3:3 
182:5 0:182:5:3:3 
661:336 0:661:336:3:3 
440:76 0:440:76:3:3 
167:43 0:167:43:3:3 
740:255 0:740:255:3:3 
333:319 0:333:319:3:3 
247:473 0:247:473:3:3 
413:359 0:413:359:3:3 
750:156 0:750:156:3:3 
398:453 0:398:453:3:3 
616:52 0:616:52:3:3 
503:224 0:503:224:3:3 
379:62 0:379:62:3:3 
768:265 0:768:265:3:3 
755:395 0:755:395:3:3 
593:292 0:593:292:3:3 
446:320 0:446:320:3:3 
94:140 0:94:140:3:3 
434:440 0:434:440:3:3 
108:295 0:108:295:3:3 
878:327 0:878:327:3:3 
421:142 0:421:142:3:3 
739:159 0:739:159:3:3 
246:445 0:246:445:3:3 
856:353 0:856:353:3:3 
378:237 0:378:237:3:3 
401:82 0:401:82:3:3 
455:419 0:455:419:3:3 
213:330 0:213:330:3:3 
407:220 0:407:220:3:3 
550:52 0:550:52:3:3 
808:403 0:808:403:3:3 
772:246 0:772:246:3:3 
805:74 0:805:74:3:3 
678:200 0:678:200:3:3 
536:382 0:536:382:3:3 
772:133 0:772:133:3:3 
652:499 0:652:499:3:3 
227:368 0:227:368:3:3 
529:120 0:529:120:3:3 
253:427 0:253:427:3:3 
424:186 0:424:186:3:3 
818:86 0:818:86:3:3 
468:291 0:468:291:3:3 
487:65 0:487:65:3:3 
606:9 0:606:9:3:3 
231:124 0:231:124:3:3 
2:36 0:2:36:3:3 
490:54 0:490:54:3:3 
453:194 0:453:194:3:3 
516:416 0:516:416:3:3 
573:305 0:573:305:3:3 
742:328 0:742:328:3:3 
724:195 0:724:195:3:3 
102:235 0:102:235:3:3 
784:104 0:784:104:3:3 
306:484 0:306:484:3:3 
605:192 2:605:192:2:2 
689:173 0:689:173:3:3 
504:469 0:504:469:3:3 
68:190 0:68:190:3:3 
760:6 0:760:6:3:3 
346:133 3:346:133:3:3 
417:339 0:417:339:3:3 
789:235 0:789:235:3:3 
149:140 0:149:140:3:3 
647:253 0:647:253:3:3 
480:317 0:480:317:3:3 
798:379 0:798:379:3:3 
546:496 0:546:496:3:3 
83:273 0:83:273:3:3 
423:167 0:423:167:3:3 
835:116 0:835:116:3:3 
135:318 0:135:318:3:3 
263:261 0:263:261:3:3 
450:268 0:450:268:3:3 
478:292 0:478:292:3:3 
162:120 0:162:120:3:3 
295:180 0:295:180:3:3 
613:137 0:613:137:3:3 
872:269 2:872:269:2:2 
394:327 0:394:327:3:3 
287:301 0:287:301:3:3 
72:373 0:72:373:3:3 
570:220 0:570:220:3:3 
826:322 0:826:322:3:3 
295:5 0:295:5:3:3 
636:365 0:636:365:3:3 
765:335 0:765:335:3:3 
507:419 0:507:419:3:3 
768:247 0:768:247:3:3 
492:437 0:492:437:3:3 
294:327 0:294:327:3:3 
336:201 0:336:201:3:3 
389:81 0:389:81:3:3 
213:381 0:213:381:3:3 
858:66 0:858:66:3:3 
622:155 0:622:155:3:3 
787:450 0:787:450:3:3 
679:112 0:679:112:3:3 
301:368 0:301:368:3:3 
298:29 0:298:29:3:3 
616:16 0:616:16:3:3 
869:322 0:869:322:3:3 
783:54 0:783:54:3:3 
731:353 2:731:353:2:2 
180:25 0:180:25:3:3 
611:279 0:611:279:3:3 
459:98 0:459:98:3:3 
245:493 0:245:493:3:3 
636:162 0:636:162:3:3 
876:228 0:876:228:3:3 
269:285 0:269:285:3:3 
538:256 0:538:256:3:3 
80:492 0:80:492:3:3 
411:116 0:411:116:3:3 
104:482 0:104:482:3:3 
749:14 0:749:14:3:3 
696:230 0:696:230:3:3 
644:142 0:644:142:3:3 
701:363 0:701:363:3:3 
478:60 0:478:60:3:3 
796:65 3:796:65:3:3 
193:188 0:193:188:3:3 
122:10 0:122:10:3:3 
402:416 0:402:416:3:3 
520:3 0:520:3:3:3 
811:57 0:811:57:3:3 
705:25 0:705:25:3:3 
760:437 0:760:437:3:3 
221:375 0:221:375:3:3 
259:70 0:259:70:3:3 
245:113 0:245:113:3:3 
178:10 0:178:10:3:3 
224:312 0:224:312:3:3 
703:26 0:703:26:3:3 
329:31 0:329:31:3:3 
477:143 0:477:143:3:3 
480:157 0:480:157:3:3 
888:266 0:888:266:3:3 
444:312 0:444:312:3:3 
780:386 0:780:386:3:3 
49:392 2:49:392:2:2 
178:364 0:178:364:3:3 
214:316 0:214:316:3:3 
459:204 0:459:204:3:3 
699:306 0:699:306:3:3 
624:228 0:624:228:3:3 
224:146 0:224:146:3:3 
666:41 0:666:41:3:3 
685:379 0:685:379:3:3 
500:71 0:500:71:3:3 
192:432 0:192:432:3:3 
690:403 0:690:403:3:3 
304:218 0:304:218:3:3 
103:170 0:103:170:3:3 
287:35 0:287:35:3:3 
126:25 0:126:25:3:3 
441:407 0:441:407:3:3 
258:295 0:258:295:3:3 
442:184 0:442:184:3:3 
116:23 0:116:23:3:3 
292:196 0:292:196:3:3 
106:109 0:106:109:3:3 
515:341 0:515:341:3:3 
263:75 0:263:75:3:3 
883:2 2:883:2:2:2 
840:218 0:840:218:3:3 
215:306 0:215:306:3:3 
736:27 0:736:27:3:3 
721:227 0:721:227:3:3 
261:422 0:261:422:3:3 
524:364 0:524:364:3:3 
572:13 0:572:13:3:3 
305:418 0:305:418:3:3 
767:196 0:767:196:3:3 
91:497 0:91:497:3:3 
220:283 0:220:283:3:3 
314:336 0:314:336:3:3 
613:348 0:613:348:3:3 
778:227 0:778:227:3:3 
285:465 0:285:465:3:3 
312:369 0:312:369:3:3 
111:99 0:111:99:3:3 
773:405 0:773:405:3:3 
367:213 0:367:213:3:3 
336:407 0:336:407:3:3 
9:311 0:9:311:3:3 
48:283 0:48:283:3:3 
30:415 0:30:415:3:3 
893:173 0:893:173:3:3 
143:164 0:143:164:3:3 
380:359 3:380:359:3:3 
42:329 0:42:329:3:3 
464:491 0:464:491:3:3 
392:280 0:392:280:3:3 
29:93 0:29:93:3:3 
312:79 0:312:79:3:3 
797:88 0:797:88:3:3 
834:35 0:834:35:3:3 
241:104 0:241:104:3:3 
518:402 0:518:402:3:3 
85:215 0:85:215:3:3 
341:189 2:341:189:2:2 
180:253 0:180:253:3:3 
645:21 0:645:21:3:3 
479:67 0:479:67:3:3 
407:294 0:407:294:3:3 
156:102 0:156:102:3:3 
435:41 0:435:41:3:3 
146:76 0:146:76:3:3 
165:240 2:165:240:2:2 
313:461 0:313:461:3:3 
811:322 0:811:322:3:3 
377:378 0:377:378:3:3 
116:173 0:116:173:3:3 
844:266 0:844:266:3:3 
203:402 0:203:402:3:3 
448:475 0:448:475:3:3 
565:480 0:565:480:3:3 
198:139 0:198:139:3:3 
798:446 0:798:446:3:3 
761:333 0:761:333:3:3 
544:165 0:544:165:3:3 
763:299 0:763:299:3:3 
875:309 0:875:309:3:3 
88:225 0:88:225:3:3 
107:207 0:107:207:3:3 
476:408 0:476:408:3:3 
331:391 0:331:391:3:3 
350:353 3:350:353:3:3 
316:49 0:316:49:3:3 
283:312 0:283:312:3:3 
749:106 0:749:106:3:3 
468:244 0:468:244:3:3 
2:192 0:2:192:3:3 
847:296 0:847:296:3:3 
832:31 0:832:31:3:3 
500:133 0:500:133:3:3 
463:51 0:463:51:3:3 
122:371 0:122:371:3:3 
620:150 0:620:150:3:3 
468:347 0:468:347:3:3 
325:62 0:325:62:3:3 
534:468 0:534:468:3:3 
558:164 0:558:164:3:3 
596:95 0:596:95:3:3 
784:33 0:784:33:3:3 
306:477 0:306:477:3:3 
699:350 0:699:350:3:3 
672:222 0:672:222:3:3 
22:481 3:22:481:3:3 
462:232 2:462:232:2:2 
102:179 0:102:179:3:3 
125:370 0:125:370:3:3 
714:305 0:714:305:3:3 
883:410 0:883:410:3:3 
813:59 0:813:59:3:3 
751:403 0:751:403:3:3 
628:462 0:628:462:3:3 
404:144 0:404:144:3:3 
208:497 0:208:497:3:3 
82:470 0:82:470:3:3 
290:11 0:290:11:3:3 
92:131 0:92:131:3:3 
257:498 0:257:498:3:3 
650:379 0:650:379:3:3 
798:179 0:798:179:3:3 
379:489 0:379:489:3:3 
31:288 0:31:288:3:3 
452:267 0:452:267:3:3 
769:95 0:769:95:3:3 
418:167 0:418:167:3:3 
531:184 0:531:184:3:3 
594:460 0:594:460:3:3 
604:149 0:604:149:3:3 
181:196 0:181:196:3:3 
185:1 0:185:1:3:3 
403:182 0:403:182:3:3 
21:363 0:21:363:3:3 
370:63 0:370:63:3:3 
461:340 0:461:340:3:3 
321:449 0:321:449:3:3 
428:419 0:428:419:3:3 
821:404 0:821:404:3:3 
270:394 2:270:394:2:2 
660:22 0:660:22:3:3 
698:321 0:698:321:3:3 
812:313 0:812:313:3:3 
9:188 0:9:188:3:3 
632:39 0:632:39:3:3 
801:72 0:801:72:3:3 
881:282 0:881:282:3:3 
110:52 0:110:52:3:3 
882:53 0:882:53:3:3 
241:187 0:241:187:3:3 
204:9 0:204:9:3:3 
833:479 0:833:479:3:3 
859:367 0:859:367:3:3 
56:112 0:56:112:3:3 
773:51 0:773:51:3:3 
355:28 0:355:28:3:3 
872:242 2:872:242:2:2 
599:353 0:599:353:3:3 
123:40 0:123:40:3:3 
75:397 0:75:397:3:3 
320:468 0:320:468:3:3 
469:253 0:469:253:3:3 
23:282 0:23:282:3:3 
833:106 0:833:106:3:3 
374:10 0:374:10:3:3 
50:340 0:50:340:3:3 
857:28 0:857:28:3:3 
873:169 2:873:169:2:2 
705:80 0:705:80:3:3 
283:486 0:283:486:3:3 
710:451 0:710:451:3:3 
108:113 0:108:113:3:3 
454:13 0:454:13:3:3 
900:383 0:900:383:3:3 
577:30 0:577:30:3:3 
691:18 0:691:18:3:3 
895:210 0:895:210:3:3 
105:237 0:105:237:3:3 
596:119 0:596:119:3:3 
661:107 2:661:107:2:2 
95:410 0:95:410:3:3 
178:466 0:178:466:3:3 
107:56 0:107:56:3:3 
41:184 0:41:184:3:3 
226:454 0:226:454:3:3 
325:18 0:325:18:3:3 
439:14 0:439:14:3:3 
633:1 0:633:1:3:3 
102:204 0:102:204:3:3 
13:373 0:13:373:3:3 
789:500 0:789:500:3:3 
41:131 0:41:131:3:3 
22:397 0:22:397:3:3 
371:285 0:371:285:3:3 
135:166 0:135:166:3:3 
743:77 0:743:77:3:3 
525:282 0:525:282:3:3 
196:400 0:196:400:3:3 
234:111 0:234:111:3:3 
509:183 0:509:183:3:3 
495:132 0:495:132:3:3 
543:202 0:543:202:3:3 
391:73 2:391:73:2:2 
31:486 0:31:486:3:3 
349:143 0:349:143:3:3 
182:118 0:182:118:3:3 
816:156 0:816:156:3:3 
428:210 0:428:210:3:3 
485:15 0:485:15:3:3 
125:120 0:125:120:3:3 
219:255 0:219:255:3:3 
190:379 0:190:379:3:3 
372:407 0:372:407:3:3 
48:453 0:48:453:3:3 
158:14 0:158:14:3:3 
870:269 0:870:269:3:3 
435:439 0:435:439:3:3 
546:207 0:546:207:3:3 
879:78 0:879:78:3:3 
115:348 0:115:348:3:3 
557:333 0:557:333:3:3 
6:477 0:6:477:3:3 
156:490 0:156:490:3:3 
484:47 0:484:47:3:3 
573:101 2:573:101:2:2 
753:482 0:753:482:3:3 
471:291 0:471:291:3:3 
835:73 0:835:73:3:3 
542:434 0:542:434:3:3 
503:114 0:503:114:3:3 
659:370 0:659:370:3:3 
492:481 0:492:481:3:3 
240:394 0:240:394:3:3 
130:436 0:130:436:3:3 
271:233 0:271:233:3:3 
94:452 0:94:452:3:3 
132:161 0:132:161:3:3 
80:370 2:80:370:2:2 
578:401 0:578:401:3:3 
501:462 0:501:462:3:3 
179:326 0:179:326:3:3 
752:388 0:752:388:3:3 
53:417 0:53:417:3:3 
492:135 0:492:135:3:3 
365:143 0:365:143:3:3 
132:48 0:132:48:3:3 
868:378 0:868:378:3:3 
617:194 0:617:194:3:3 
104:391 0:104:391:3:3 
531:138 0:531:138:3:3 
492:22 0:492:22:3:3 
165:136 0:165:136:3:3 
577:216 0:577:216:3:3 
8:205 0:8:205:3:3 
853:123 0:853:123:3:3 
213:156 0:213:156:3:3 
565:439 0:565:439:3:3 
808:404 0:808:404:3:3 
94:113 0:94:113:3:3 
705:483 0:705:483:3:3 
155:31 0:155:31:3:3 
330:43 0:330:43:3:3 
207:291 0:207:291:3:3 
654:358 0:654:358:3:3 
142:442 0:142:442:3:3 
681:68 0:681:68:3:3 
98:334 0:98:334:3:3 
761:246 0:761:246:3:3 
373:248 0:373:248:3:3 
653:22 0:653:22:3:3 
764:497 0:764:497:3:3 
487:64 0:487:64:3:3 
773:329 0:773:329:3:3 
74:167 0:74:167:3:3 
25:345 0:25:345:3:3 
297:476 0:297:476:3:3 
814:219 0:814:219:3:3 
189:402 0:189:402:3:3 
19:5 0:19:5:3:3 
809:441 0:809:441:3:3 
850:343 0:850:343:3:3 
634:334 0:634:334:3:3 
119:209 0:119:209:3:3 
842:307 0:842:307:3:3 
629:68 0:629:68:3:3 
811:97 0:811:97:3:3 
7:447 0:7:447:3:3 
779:302 0:779:302:3:3 
747:370 0:747:370:3:3 
31:53 0:31:53:3:3 
72:186 0:72:186:3:3 
703:87 0:703:87:3:3 
305:11 0:305:11:3:3 
499:93 0:499:93:3:3 
747:259 0:747:259:3:3 
584:93 0:584:93:3:3 
120:277 0:120:277:3:3 
103:500 0:103:500:3:3 
585:333 0:585:333:3:3 
751:312 0:751:312:3:3 
384:52 0:384:52:3:3 
873:74 0:873:74:3:3 
536:438 0:536:438:3:3 
665:342 0:665:342:3:3 
321:208 0:321:208:3:3 
81:111 0:81:111:3:3 
209:178 0:209:178:3:3 
30:416 0:30:416:3:3 
569:306 0:569:306:3:3 
343:171 0:343:171:3:3 
309:119 0:309:119:3:3 
147:132 0:147:132:3:3 
836:376 0:836:376:3:3 
161:32 0:161:32:3:3 
460:84 0:460:84:3:3 
647:320 0:647:320:3:3 
831:39 0:831:39:3:3 
670:227 0:670:227:3:3 
285:159 0:285:159:3:3 
158:407 0:158:407:3:3 
554:344 0:554:344:3:3 
204:81 0:204:81:3:3 
820:155 0:820:155:3:3 
868:56 0:868:56:3:3 
216:447 0:216:447:3:3 
380:370 0:380:370:3:3 
218:341 0:218:341:3:3 
740:498 2:740:498:2:2 
407:285 2:407:285:2:2 
890:451 0:890:451:3:3 
119:23 0:119:23:3:3 
284:72 0:284:72:3:3 
626:457 0:626:457:3:3 
38:91 0:38:91:3:3 
169:152 0:169:152:3:3 
497:315 0:497:315:3:3 
351:160 0:351:160:3:3 
868:286 0:868:286:3:3 
467:479 0:467:479:3:3 
284:255 0:284:255:3:3 
820:473 0:820:473:3:3 
881:157 0:881:157:3:3 
345:96 0:345:96:3:3 
62:316 0:62:316:3:3 
355:306 0:355:306:3:3 
272:320 0:272:320:3:3 
340:198 0:340:198:3:3 
160:292 0:160:292:3:3 
786:424 0:786:424:3:3 
592:487 0:592:487:3:3 
23:435 0:23:435:3:3 
